title,price,rating,seller,image,description
"Team 64GB microSDHC UHS-I/U1 Class 10 Memory Card with Adapter, Speed Up to 100MB/s (TUSDX64GCL10U03)",$8.99,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/20-985-062-01.jpg,"Speed Class Rating:UHS-I / U1 / Class 10, Read Speed:Up to 100 MB/s, Write Speed:Up to 20 MB/s, Model #:TUSDX64GCL10U03"
"Rosewill 14-in-1 USB C Laptop Docking Station with 100W PD Charging, 4K@60Hz Display, Triple 4K Display,10Gbps Data Transfer & Kensington Lock, Windows, Mac, Android - RHUB-M14",$129.99,Rating + 4,,https://c1.neweggimages.com/productimage/nb300/34-965-286-01.jpg,"Brand:Rosewill, Ports Spec:1 x DisplayPort (4K@60Hz)
2 x HDMI (4K@30Hz)
1 x USB 3.2 GEN 2 Type C (10Gbps)
1 x USB 3.1 Type C (5Gbps)
2 x USB 3.2 GEN 2 Type A (10Gbps)
1 x USB 3.1 Type A (5Gbps)
1 x 2-in-1 Audio
1 x 1000M RJ45
1 x 100W PD
SD / TF Card Reader, Weight:1.1kg, Features:Versatile Connectivity: With a range of ports, including DisplayPort, HDMI, USB-C, USB-A, audio, Ethernet, and SD/TF card reader, connect to various devices.
High-Resolution Display: Experience stunning visuals on a 4K display at 144Hz for smooth and immersive viewing.
Fast Data Transfer: Benefit from high-speed data transfer with USB 3.2 Gen 2 Type-C and Type-A ports.
Powerful Charging: Power your laptop and other devices with the 100W PD charging capability., Model #:RHUB-M14"
"CyberPower CP550SLG Standby UPS Systems - 550VA/330W, 120 VAC, NEMA 5-15P, Compact, 8 Outlets,  890 Joules Surge Energy Rating PowerPanel",$77.95,Rating + 3.8,,https://c1.neweggimages.com/productimage/nb300/42-102-117-V01.jpg,"Outlets:8, Battery Run Time:Runtime at Half Load: 8 minutes
Runtime at Full Load: 2 minutes, Output Frequency:50/60 Hz +/- 1%, Battery Recharge Time:8 Hours, Model #:CP550SLG"
"CyberPower OR500LCDRM1U Smart App LCD UPS Systems - 500VA/300W, 120 VAC, NEMA 5-15P, 1U, Rackmount, 6 Outlets, LCD, PowerPanel,  4 x 5-15R Battery/Surge Protected 2 x 5-15R Surge Protected Outlets",$219.95,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/42-102-087-V03.jpg,"Outlets:4 x 5-15R Battery/Surge Protected
2 x 5-15R Surge Protected, Battery Run Time:DVDR/Home Theater (40W) - 60 min.
Entry-level PC with 19"" LCD (150W) - 12 min.
Midrange PC with 19"" LCD (300W) - 3 min., Battery Recharge Time:8 Hours, Series:Smart App Intelligent LCD Rackmount GreenPower UPS, Model #:OR500LCDRM1U"
"SanDisk 128GB microSDXC UHS-I for Nintendo Switch, Speed Up to 100MB/s (SDSQXAO-128G-GNCZN)",$19.25,Rating + 4.9,,https://c1.neweggimages.com/productimage/nb300/20-175-011-V01.jpg,"Speed Class Rating:Class 10, Speed Class Rating:UHS-I, Read Speed:Up to 100MB/s, Write Speed:Up to 90MB/s, Model #:SDSQXAO-128G-GNCZN"
"WD My Book 16TB USB 3.0, Micro-B External Desktop Hard Drive WDBBGB0160HBK-NESN Black",$309.99,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/22-234-437-V01.jpg,"Dimensions:6.70"" x 1.90"" x 5.50"", Weight:2.20 lbs., Package Contents:Desktop hard drive
SuperSpeed USB-A cable (5Gbps)
AC adapter
Software for device management and backup with password protection
Quick install guide, Model #:WDBBGB0160HBK-NESN"
"Eaton Tripp Lite Series Isobar 6-Outlet Surge Protector, 6 ft. Cord with Right-Angle Plug, 3330 Joules, Diagnostic LEDs, Metal Housing - 6 x NEMA 5-15R - 1440 VA-3330J-120 V AC Input- 20 V AC Output",$88.99,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/12-120-524-S01.jpg,"Series:Isobar, Outlets Type:NEMA 5-15R, Input Voltage:120V, Voltage Compatibility:120V AC, Model #:ISOBAR6ULTRA"
"CyberPower CP1350PFCLCD PFC Sinewave UPS Systems - 1350VA/880W, 120 VAC, NEMA 5-15P, Mini-Tower, Sine Wave, 12 Outlets, LCD, PowerPanel",$219.95,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/42-102-133-V07.jpg,"Outlets:10, Battery Run Time:Half Load: 9 Minutes

Full Load: 3 Minutes, Output Frequency:60 Hz +/- 1%, Battery Recharge Time:8 Hour(s), Model #:CP1350PFCLCD"
TRIPP LITE PV1800HF PowerVerter Ultra-Compact Inverter,$454.99,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/12-120-290-03.jpg,"Input:Full continuous load - 200A at 12VDC, No load - 2.7A at 12VDC, Shutdown, Output Voltage:120V AC, Output Peak Power:3600 W, Continuous Watts:1800W, Model #:PV1800HF"
"Tripp Lite SMART2200RM2U Series SmartPro 1950VA 1950W 120V Line-Interactive Sine Wave UPS - 7 Outlets, Extended Run, LCD, USB, DB9, 2U Rack/Tower -1950VA/1950W - 4 x NEMA 5-15R, 4 x NEMA 5-15/20R","$1,349.99",Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/42-111-283-15.jpg,"Outlets:7, Battery Run Time:Full load runtime (minutes): 4 min. (1950W)
Half load runtime (minutes): 12 min. (975W), Battery Recharge Time:Less than 4.5 hours from 10% to 90%, Brand:TRIPP LITE, Model #:SMART2200RM2U"
"CyberPower EC550G Ecologic UPS Systems - 550VA/330W, 120 VAC, NEMA 5-15P, Compact, 8 Outlets, PowerPanel",$79.95,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/42-102-215-V01.jpg,"Outlets:8, Battery Run Time:2.4 minutes (300W)

7.35 minutes (150W), Battery Recharge Time:8 Hour(s), Series:Ecologic, Model #:EC550G"
"Tripp Lite SU1000RTXLCD2U Series SmartOnline 1000VA 900W 120V Double-Conversion Sine Wave UPS - 8 Outlets, Extended Run, Network Card Option, LCD, USB, DB9, 2U Rack/Tower - 2U Rack/Tower",$839.99,Rating + 4.1,,https://c1.neweggimages.com/productimage/nb300/42-111-448-15.jpg,"Outlets:8, Battery Run Time:Full load runtime: 6.3 min (900 Watts)
Half load runtime: 18.2 min (450 Watts), Battery Recharge Time:Less than 3 hour(s) recharge to 90%, Brand:TRIPP LITE, Model #:SU1000RTXLCD2U"
"APC SMC1500C Smart-UPS C, Line Interactive, 1440VA, Tower, 120V, 8x NEMA 5-15R outlets, SmartConnect port, USB and Serial communication, AVR, Graphic LCD",$556.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/42-301-597-01.jpg,"Outlets:8, Battery Run Time:Full load: 7.8 Minutes
Half load: 20.4 Minutes, Output Frequency:50/60 Hz +/- 3 Hz Sync to mains, Battery Recharge Time:3 hour(s), Model #:SMC1500C"
"Vertiv Liebert PSA5-1000MT120, 1000VA/600W 120V Uninterruptible Power Supply, 10 Outlets, USB Charging, Line Interactive, AVR, Battery Backup with Surge Protection",$197.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/42-504-295-01.png,"Outlets:10, Battery Run Time:Full Load: 2 min
Half Load: 7 min, Series:Liebert PSA5, International Version:120V, Model #:PSA5-1000MT120"
"APC BE600M1 Back-UPS 600VA, 120V, 1 USB charging port, 7 NEMA outlets (2 surge) - Tower - 10 Hour Recharge - 3.20 Minute Stand-by - 120 V Input - 120 V AC Output",$80.88,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/42-301-669-16.jpg,"Outlets:7, Battery Run Time:Run Time at Half load: 11.75 minutes
Run Time at Full load: 3.2 minutes, Output Frequency:50/60Hz +/- 3 Hz, Battery Recharge Time:10 Hours, Model #:BE600M1"
Eaton 5S700LCD 5S UPS 700 VA 420 Watt 120V Line-Interactive Battery Backup Tower USB LCD - Tower - 2 Minute Stand-by - 110 V AC Input - 115 V AC Output - 8 x NEMA 5-15R,$189.00,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/42-302-724-S01.jpg,"Outlets:8, Input Voltage Range:93-138 Vac
120 Vac Nominal, Input Frequency:50/60 Hz (autosensing), Input Connection:NEMA 5-15P, Model #:5S700LCD"
BELKIN BE106001-06R 6 ft 6 Outlets 720 J Home/Office SlimLine Surge Suppressor,$14.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/12-167-161-03.jpg,"Color:White, Unit Weight:1.04, Parts:Lifetime limited, Labor:Lifetime limited, Model #:BE106001-06R"
"CyberPower EC650LCD Ecologic UPS Systems - 650VA/390W, 120 VAC, NEMA 5-15P, Compact, 8 Outlets, LCD, PowerPanel® Personal",$96.95,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/42-102-214-V01.jpg,"Outlets:8, Battery Run Time:At Half Load: 8 minutes
At Full Load: 2 minutes, Output Frequency:50/60 Hz +/- 1% (auto-sensing), Battery Recharge Time:8 Hour(s), Model #:EC650LCD"
"Rosewill 14-in-1 Thunderbolt 4 Certified, Laptop Docking Station with 100W Charging, 8K Display, Triple 4K Monitor Display for Windows and Mac, 135W Power Adapter & 40Gbps Data Transfer - RHUB-TB14",$159.99,,,https://c1.neweggimages.com/productimage/nb300/34-965-285-01.jpg,Model #:RHUB-TB14
"Tripp Lite 375 W Car Power Inverter with 2 Outlets, Auto Inverter, Ultra Compact (PV375)",$71.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/12-120-304-13.jpg,"Series:PV375, Cord Length:3.0 Feet, Input:12V DC, Output Voltage:120V AC, Model #:PV375"
WD Black 12TB D10 Game Drive Desktop External Hard Drive for Xbox USB 3.2 (WDBA5E0120HBK-NESN),,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/22-234-382-V29.jpg,"RPM:7200 RPM, Dimensions:4.92"" x 1.73"" x 7.68"", Weight:2.16 lbs., Package Contents:WD_BLACK D10 Game Drive for Xbox 
USB Type-A to Micro-B cable
AC adapter and plug
Quick Install Guide, Model #:WDBA5E0120HBK-NESN"
"APC BE850G2 UPS 850VA, 120V, 2 USB charging ports, 9 NEMA outlets(3 surge)- Tower - 8 Hour Recharge - 2 Minute Stand-by - 120 V Input - 120 V AC Output-Stepped Approximated Sine Wave - 6 x NEMA 5-15R",$153.47,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/42-301-731-01.jpg,"Outlets:9, Battery Run Time:450W: 2 min, Output Frequency:50/60 +/- 3 Hz, Battery Recharge Time:8 hour(s), Model #:BE850G2"
"TEAMGROUP 128GB T-Create Expert S.M.A.R.T Monitored A2 microSDXC UHSI-I/U3 V30 4K High speed memory card with adapter, Compatible with GoPro, Insta360, Speed up to 160MB/s (TTCS128GIA2V3003)",$14.99,Rating + 3.5,,https://c1.neweggimages.com/productimage/nb300/20-985-102-01.jpg,"Speed Class Rating:A2 / U3 / UHS-I / V30, Read Speed:160MB/s, Write Speed:150MB/s, Model #:TTCS128GIA2V3003"
"Eaton 5P1000R 5P 1000VA 770W 120V Line-Interactive UPS, 5-15P, 5x 5-15R Outlets, True Sine Wave, Cybersecure Network Card Option, 1U Rack-mountable - 5 Minute Stand-by-110 V AC Input-132 V AC Output",$912.99,,,https://c1.neweggimages.com/productimage/nb300/42-302-689-03.jpg,"Outlets:5, Battery Run Time:Backup/Run Time (Half Load) 12 Minute
Backup/Run Time (Full Load) 5 Minute, Output Frequency:50 / 60 Hz +/- 0.1 % (autosensing), Brand:EATON, Model #:5P1000R"
"APC BR700G Back-UPS Pro, 700VA/420W, Tower, 120V, 6x NEMA 5-15R outlets, AVR, LCD, User Replaceable Battery - Tower - 12 Hour Recharge - 3 Minute Stand-by - 120 V Input - 120 V AC Output - Serial Port",$177.90,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/42-101-381-15.jpg,"Outlets:6, Battery Run Time:420W: 3m, Output Frequency:50/60 Hz +/- 3 Hz, Battery Recharge Time:12 hour(s), Model #:BR700G"
"Tripp Lite Metered PDU, 30A, 30 Outlets (6-C19 & 24-C13), 208 / 240 V, L6-30P, 10 ft. Cord, 0U Vertical Rack-Mount Power (PDUMV30HV)",$612.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/12-120-338-03.jpg,"Style:Vertical, Certifications:Tested to UL60950-1 (USA, Canada), NOM (Mexico), Input Voltage:208 / 240 V, Input Connector(s):NEMA L6-30P, Model #:PDUMV30HV"
"Eaton Tripp Lite Series Protect It! 7-Outlet Surge Protector, 7 ft. Cord with Right-Angle Plug, 2160 Joules, Diagnostic LEDs, Light Gray Housing - 7 x NEMA 5-15R - 1800 VA - 2160 J - 120 V AC Input -",$33.99,Rating + 4.9,,https://c1.neweggimages.com/productimage/nb300/A6ZP_1_201811081532972042.jpg,"Series:Protect It, Outlets Type:NEMA 5-15R, Input Voltage:120V, Output Amperage Capacity:15, Model #:SUPER7"
"APC BR1350MS Back-UPS Pro, 1350VA/810W, Tower, 120V, 10x NEMA 5-15R outlets, Sine Wave, AVR, USB Type A + C ports, LCD, User Replaceable Battery - Tower-16 Hour Recharge - 3.30 Minute Stand-by",$267.38,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/42-301-699-51.jpg,"Outlets:10, Battery Run Time:Half Load: 11.4 Minutes
Full Load: 3.3 Minutes, Output Frequency:60 Hz +/- 3 Hz, Battery Recharge Time:16 Hour(s), Model #:BR1350MS"
TRIPP LITE TLP1208TEL 8 Feet 12 + TEL Outlets 2160 Joules Surge Protector,$49.99,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/12-120-661-11.jpg,"Series:Protect It!, Outlets Type:NEMA 5-15R, Input Voltage:120V, Input Connections:NEMA 5-15P, Model #:TLP1208TEL"
Tripp Lite ISOBAR8ULTRA 8 Outlets 3840 Joules 12' Cord Isobar Premium Surge Suppressor,$105.99,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/12-120-523-11.jpg,"Series:Isobar, Outlets Type:NEMA 5-15R, Input Voltage:120V, Voltage Compatibility:120V AC, Model #:ISOBAR8ULTRA"
"CyberPower CPS1215RM Single Phase 100 - 120 VAC 15A Basic PDU - 10 Outlets, 15 ft, NEMA 5-15P, Horizontal, 1U",$63.99,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/12-120-412-01.jpg,"Style:Rackmount, Front Panel LEDs:1U, Certifications:UL Recognized, ROHS:Yes, Model #:CPS1215RM"
Tripp Lite RBC58-2U UPS Replacement Battery Cartridge,$564.99,,,https://c1.neweggimages.com/productimage/nb300/42-111-412-01.jpg,"Type:Battery Unit, Compatibility:Tripp Lite SMART3000RMXL2U UPS, Specifications:Output Voltage:12 V DC
Battery Life:26297.44 Hour to 43829.06 Hour, Weight:30.40 lb, Model #:RBC58-2U"
BELKIN BE108230-12 12 Feet 8 Outlets 3390 Joules Surge Protector w/ Telephone Line/Coaxial Protection/Extended Cord,,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/12-107-195-S03.jpg,"Series:Home/Office, Input Voltage:125V, Output Amperage Capacity:15, Output Watt Capacity:1875 Watts, Model #:BE108230-12"
"CyberPower BRG1500AVRLCD2 Intelligent LCD UPS Systems - 1500VA/900W, 57 - 120 VAC, NEMA 5-15P, Mini-Tower, 12 Outlets",$291.33,,,https://c1.neweggimages.com/productimage/nb300/42-102-443-01.jpg,"Outlets:12, Battery Run Time:Backup/Run Time (Half Load)	12 Minute
Backup/Run Time (Full Load)	2 Minute, Output Frequency:60 Hz ± 1%, Brand:CyberPower, Model #:BRG1500AVRLCD2"
BELKIN F9D1000-15 15 ft. 10 Outlets 885 Joules Metal SurgeMaster,$47.99,Rating + 3.5,,https://c1.neweggimages.com/productimage/nb300/12-107-444-03.jpg,"Color:Gray, Specification:BELKIN F9D1000-15 10-Outlet Metal SurgeMaster(R) Surge Protector, Unit Weight:3.95, Parts:Lifetime limited, Model #:F9D1000-15"
"Tripp Lite SMART1500LCDT Series SmartPro 1500VA 900W 120V Line-Interactive Sine Wave UPS - 8 Outlets, LCD, USB, Tower - 2.3 Minute Full Load - 5 x NEMA 5-15R - Surge-protected, 5 x NEMA 5-15R",$300.42,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/42-111-461-23.jpg,"Outlets:10, Battery Run Time:Runtime at Full Load: 2.3 Minutes (900 Watts)
Runtime at Half Load: 10 Minutes (450 Watts), Output Frequency:50 / 60 Hz, Battery Recharge Time:Less than 8 hours from 10% to 90%, Model #:SMT1500LCDT"
TRIPP LITE LCR2400 Line Conditioner,$439.99,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/42-111-279-04.jpg,"Type:Line Conditioner, Specifications:Output Watt Capacity: 2400 Watts
Nominal Output Voltage(s) Supported: 120V / 60Hz 
Built-in UPS output receptacles: 14 NEMA5-15R (2 front, 12 rear)
Input cord length: 12 ft.
LED Indicators: 5 LEDs show incoming voltage status
UPS AC suppression joule rating: 1440 joules
EMI / RFI AC noise suppression: 80 dB, Parts:2 years limited, Labor:2 years limited, Model #:LCR2400"
"TRIPP LITE RS-1215-20 12 Outlets, 15-Foot Cord Power Strip",$114.00,Rating + 3.3,,https://c1.neweggimages.com/productimage/nb300/12-120-172-03.jpg,"Color:Black, Material:Sheet metal, Outlet Type:NEMA 5-15 / 20R, Output Amperage Capacity:20A, Model #:RS-1215-20"
Vertiv Liebert PST5-500MT120 PST5 UPS - 500VA/300W 120V| Battery Backup & Surge Protection - 8 Outlets | Energy Star Certified,$70.99,Rating + 3.3,,https://c1.neweggimages.com/productimage/nb300/42-504-290-04.png,"Outlets:8, Battery Run Time:Full Load: 3 min
Half Load: 9 min, Series:Liebert PST5, International Version:120V, Model #:PST5-500MT120"
APC SMT1500RM2UC 1440 VA 1000 Watts 120V 6 Outlets Pure Sinewave Smart-UPS with SmartConnect (Replaces SMT1500RM2U),$734.00,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/42-301-691-01.jpg,"Outlets:6, Battery Run Time:At Full load: 7.2 Minutes
At Half load: 25.8 Minutes, Output Frequency:50/60 Hz +/- 3 Hz, Battery Recharge Time:3 Hour(s), Model #:SMT1500RM2UC"
Vertiv Liebert GXT5LI-2000LVRT2UXL GXT5 Lithium-Ion Online UPS 2000VA/1800W 120V Tower/Rack UPS- Single-phase UPS |0.9 Output Power Factor | Lowest TCO | Optional RDU101 Card| full-color LCD Interface,"$2,999.99",,,https://c1.neweggimages.com/productimage/nb300/42-988-022-S02.jpg,Model #:GXT5LI-2000LVRT2UXL
CyberPower PFC Sinewave CP1500PFCRM1U 1500VA Rack-mountable UPS - 1U Rack-mountable - AVR - 8 Hour Recharge - 1.60 Minute Stand-by - 120 V AC Input - 120 V AC Output - Sine Wave - Serial Port - USB -,$689.95,,,https://c1.neweggimages.com/productimage/nb300/42-102-445-01.jpg,"Outlets:6, Battery Run Time:Runtime at Full Load: 1.6 min
Runtime at Half Load: 10 min, Battery Recharge Time:8 Hours, Input Voltage Range:88 - 144V, Model #:CP1500PFCRM1U"
"APC BR1500G  Back-UPS Pro, 1500VA/865W, Tower, 120V, 10x NEMA 5-15R outlets, AVR, LCD, User Replaceable Battery - Tower - 8 Hour Recharge - 3 Minute Stand-by - 120 V Input - 120 V AC Output",$333.50,Rating + 4.1,,https://c1.neweggimages.com/productimage/nb300/42-101-419-18.jpg,"Outlets:10, Battery Run Time:Run Time at Full Load: 3.8 minutes
Run Time at Half load: 12.8 minutes, Output Frequency:50/60 Hz +/- 3 Hz sync to mains, Battery Recharge Time:8 Hours, Model #:BR1500G"
"APC SMX3000LVNC UPS, 3000 VA Smart-UPS Sine Wave, Short Depth UPS Battery Backup with Extended Run Option, Network Management Card, Tower/4U Rack Convertible, Line-Interactive, 120V","$2,799.99",Rating + 3.7,,https://c1.neweggimages.com/productimage/nb300/42-301-374-15.jpg,"Outlets:10, Output Frequency:50/60 Hz +/- 3 Hz, Battery Recharge Time:3 hour(s), Series:Smart-UPS, Model #:SMX3000LVNC"
"Tripp Lite 750 W APS Power Inverter / Charger with Auto-Transfer Switching, 12 V DC 120 V, 2 Outlets (APS750)",$549.99,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/12-120-334-04.jpg,"Outlet:NEMA 5-15R, Input:120 V, Output Voltage:120V AC, Output Peak Power:1500W, Model #:APS750"
"Eaton Tripp Lite Series SmartPro 208 & 120V 5kVA 3.75kW Line-Interactive Sine Wave UPS, 3U, Extended Run, Network Card Options, USB, DB9 - 5000VA/3750W - 8.5 Minute Full Load","$4,242.99",,,https://c1.neweggimages.com/productimage/nb300/42-111-086-03.jpg,"Outlets:11, Battery Run Time:Full load runtime 8.5 min. (5000VA) expandable 
Half load runtime 20 min. (2500VA) expandable, Battery Recharge Time:2-4 hours to 90%, Series:SmartPro, Model #:SMART5000XFMRXL"
Tripp Lite OMNIVSX1500 1.5kVA Tower UPS,$236.99,,,https://c1.neweggimages.com/productimage/nb300/V1DSD200604KWMAU.jpg,"Output Voltage:220 V AC
230 V AC
240 V AC, Battery Type:Valve Regulated Lead Acid (VRLA), Weight:23.4, Model #:OMNIVSX1500"
BELKIN BE108200-06 6 Feet 8 Outlets 3390 Joules Surge Protector,$36.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/12-107-193-04.jpg,"Series:Home/Office, Input Voltage:125V, Output Amperage Capacity:15, Output Watt Capacity:1875 Watts, Model #:BE108200-06"
"Tripp Lite 150 W Car Power Inverter with 1 Outlet, Auto Inverter, Ultra Compact (PV150)",$61.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/12-120-305-04.jpg,"Series:PowerVerter, Input:12V DC, Output Voltage:120V AC 60Hz, Output Watt Capacity:150 W, Model #:PV150"
"CyberPower OR700LCDRM1U Smart App LCD UPS Systems - 700VA/400W, 120 VAC, NEMA 5-15P, 1U, Rackmount, 6 Outlets, LCD, PowerPanel",$279.95,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/42-102-088-V03.jpg,"Outlets:6, Battery Run Time:At Full Load: 3 min
At Half Load: 11 min, Output Frequency:60 Hz +/- 1%, Battery Recharge Time:8 Hours, Model #:OR700LCDRM1U"
"Tripp Lite SMART2200RMXL2U Series SmartPro 1950VA 1950W 120V Line-Interactive Sine Wave UPS - 7 Outlets, Extended Run, Network Card Option, LCD, USB, DB9, ENERGY STAR V2.0, 2U Rack/Tower - 2U","$1,499.99",Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/42-111-056-15.jpg,"Outlets:7, Battery Run Time:Run Time at Full Load: 4 min. (1950W)
Run Time at Half Load: 12 min. (975W), Output Frequency:50 / 60 Hz, Battery Recharge Time:Less than 4.5 hours from 10% to 90% (typical, full load discharge), Model #:SMART2200RMXL2U"
CyberPower CP500PFCRM1U 500 VA 300 Watts UPS Systems,$229.95,,,https://c1.neweggimages.com/productimage/nb300/42-102-446-01.jpg,"Outlets:6, Battery Run Time:Runtime at Full Load: 2 min
Runtime at Half Load: 10.5 min, Battery Recharge Time:8 Hours, Input Voltage Range:88 - 144V, Model #:CP500PFCRM1U"
"APC SMT2200RM2UC Smart-UPS, Line Interactive, 2200VA, Rackmount 2U, 120V, 6x NEMA 5-15R+2x NEMA 5-20R outlets, SmartConnect Port+SmartSlot, AVR, LCD","$1,269.00",Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/42-301-693-01.jpg,"Outlets:8, Battery Run Time:At Full load: 5 Minutes, Output Frequency:47 - 53 Hz, International Version:120V, Model #:SMT2200RM2UC"
Eaton 5S1500LCD 5S UPS 1500VA 900 Watt 120V LCD Line-Interactive Battery Backup ECO USB - Tower - 2 Minute Stand-by - 110 V AC Input - 115 V AC Output - 10 x NEMA 5-15R,$279.99,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/42-302-728-S01.jpg,"Outlets:10, Battery Run Time:Backup/Run Time (Half Load)	12 Minute
Backup/Run Time (Full Load)	2 Minute, Brand:EATON, International Version:120V, Model #:5S1500LCD"
APC Replacement Battery Cartridge #117 - Lead-acid - 120 V - APCRBC117,$559.95,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/42-301-240-02.jpg,"Type:Battery Unit, Compatibility:APC UPS: 
SMX2000RMLV2U 
SMX2200RMHV2U 
SMX2200RMLV2U 
SMX3000RMHV2U 
SMX3000RMHV2UNC 
SMX3000RMLV2U 
SMX3000RMLV2UNC, Specifications:Output Voltage:120 V DC
Battery Life:26297.44 Hour to 43829.06 Hour, Weight:49.00 lb, Model #:APCRBC117"
Tripp Lite BC350 BC Personal 350 VA 180 Watts 6 Outlets Standby UPS for PCs,$73.99,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/42-111-049-Z01.jpg,"Outlets:6, Battery Run Time:Full load runtime: 2.5 minutes full load (350 VA / 180 Watts) 
Half load runtime: 8 minutes half load (175 VA / 90 Watts), Battery Recharge Time:2 - 4 hours to 90%, Input Voltage Range:120V, Model #:BC350"
"Tripp Lite Internet Office 120V 600 VA 300 Watts Standby UPS, Ultra-Compact Desktop, USB (INTERNET600U)",$93.99,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/42-111-231-S06.jpg,"Outlets:8, Battery Run Time:Half load runtime: 9.9 minutes (150 Watts), Series:INTERNET OFFICE, Input Voltage Range:120V AC, Model #:INTERNET600U"
"APC UPS Battery Replacement for APC Smart-UPS Models SMT2200, SMT3000, SMT2200C, SMT200US, SMT3000C, SUA2200, SUA3000 and select others (RBC55)",$428.99,Rating + 3.8,,https://c1.neweggimages.com/productimage/nb300/42-101-306-09.jpg,"Type:Battery, Specifications:Battery Volt-Amp-Hour Capacity: 816 
Battery Type: Maintenance-free sealed Lead-Acid battery with suspended electrolyte: leakproof 
Expected Battery Life (years): 3 - 5 
RBC Quantity: 1, Dimensions:6.8"" x 5.6"" x 7.2"", Weight:53.40 lbs., Model #:RBC55"
"Tripp Lite Metered PDU, 3.2-3.8kW Single-Phase 200-240V (8 C13 & 2 C19), C20 / L6-20P Adapter, 12ft Cord, 1U Rack-Mount, TAA (PDUMH20HV)",$224.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/12-228-189-07.jpg,"Style:Horizontal, Front Panel LEDs:Digital display reports total PDU output current in amps, Certifications:Tested to UL 60950-1 (USA, Canada), Class A (Emissions), NOM (Mexico), CE (IEC 60950), RoHS compliant, TAA compliant, ROHS:Yes, Model #:PDUMH20HV"
Tripp Lite ISOBAR2-6 6 ft.Cord 2 Outlets 1410 Joules Isobar Surge Suppressor,$56.99,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/12-120-551-S03.jpg,"Outlets Type:NEMA 5-15R, Output Amperage Capacity:12, Output Watt Capacity:1440 Watts, EMI/RFI Noise Filter:40 - 80dB, Model #:ISOBAR2-6"
Tripp Lite RBC5-192 Replacement Battery Cartridge,$938.99,,,https://c1.neweggimages.com/productimage/nb300/42-111-413-02.jpg,"Type:Battery Unit, Compatibility:Tripp Lite SmartOnline UPS: 
SU5000RT4UHV 
SU5000RT4UTF 
SU6000RT4UHV 
SU6000RT4UHVG 
SU6000RT4UHVHW 
SU6000RT4UTF 
SU6000RT4UTFHW 
SU6000RT4UHVPM, Specifications:Output Voltage:192 V DC
Battery Life:26297.44 Hour to 43829.06 Hour, Weight:65.00 lb, Model #:RBC5-192"
TRIPP LITE PS361220 12 Outlets Power Strip,$95.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/12-329-135-01.jpg,"Color:Black, Output Amperage Capacity:20A, Input Voltage:120V, Cord Length:15 ft., Model #:PS361220"
